MelingoId,Pos,Entry,TranslationFull,TranslationFlash,CorrectAns,CorrectAns2,CorrectAns3,Distractor1,Distractor2,Distractor3,DistractorEN1,DistractorEN2,DistractorEN3,UsageNote,Succeed,Failed,PronunciationFile,ImageFile,ManualEdit,LastUpadte,UsageNodeType,,,,,,,,,,,,
1117,1,adjournment,suspensión, aplazamiento,,suspensión,,,subvención,dispersión,distensión,,,,,,,1,,,,3,,,,,,,,,,,
1120,8,adjudicate,juzgar, arbitrar,,juzgar,,,juntarse,hurgar en,purgarse,,,,,,,1,,,,3,,,,,,,,,,,
1121,1,adjudication,(ley) fallo, sentencia, adjudicación ,,adjudicación,,,arbitrariedad,armisticio,afeitadora,,,,,,,/GetSoundByMelingoID/1121,,,31:19.7,3,,,,,,,,,,
1124,1,adjunct,adjunto, complemento,,adjunto,,,aliento,asiento,aumento,,,,,,,1,,,,3,,,,,,,,,,,
1127,8,adjust,ajustar, arreglar, regular,,ajustar,,,asustar,apostar,apuntar,,,,,,,1,,,,3,,,,,,,,,,
1128,6,adjustable,ajustable, regulable, graduable,,ajustable,,,aceptable,adaptable,ajustado,,,,,,,,,,,3,,,,,,,,,,
1131,1,adjustment,ajuste, modificación,,ajuste,,,asistencia,asistente,abastecedor,,,,,,,1,,,,3,,,,,,,,,,,
1132,1,adjutant,asistente,,asistente,,,asistencia,aliciente,asaltante,,,,,,,1,,,,3,,,,,,,,,,,,
1135,6,adjuvant,adjuvante,,adjuvante,,,agravante,ambulante,anhelante,,,,,,,1,,,,3,,,,,,,,,,,,
1137,8,ad-lib,improvisar,,improvisar,,advanced verbs,anunciar,despotricar,embestir,,,,,,,1,                              ,,33:03.5,3,,,,,,,,,,,,
1144,8,administer,administrar,,administrar,,,suministrar,atrincherar,achicharrar,,,,,,,1,,,,3,,,,,,,,,,,,
1146,8,administrate,administrar,,administrar,,,suministrar,atrincherarse,atrincherar,,,,,,,1,,,,3,,,,,,,,,,,,
1147,1,administration,administración, dirección; administración, gobierno,,administración,,,administrador,compenetración,desintegración,,,,,,,1,,,,3,,,,,,,,,,
1148,6,administrative,administrativo,,administrativo,,,antipatriótico,autobiográfico,autonombrado,,,,,,,1,,,,3,,,,,,,,,,,,
1150,1,administrator,administrador, -dora,,administrador,,,administración,abrillantador,admisibilidad,,,,,,,1,,,,3,,,,,,,,,,,
1153,6,admirable,admirable, loable,,admirable,,,admisible,adaptable,admirativo,,,,,,,1,,,,3,,,,,,,,,,,
1154,10,admirably,maravillosamente, ponderablemente,,maravillosamente,,,aarajatabla,paraaatrás,meramente,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,
1155,1,admiral,almirante,,almirante,,,aspirante,atorrante,atenuante,,,,,,,1,,,,3,,,,,,,,,,,,
1157,1,admiralty,almirantazgo, Ministerio de Marina,,almirantazgo,,,almirante,aspirante,atorrante,,,,,,,/a/admira06.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,
1159,1,admiration,admiración,,admiración,,,aspiración,adaptación,alteración,,,,,,,1,,,,3,,,,,,,,,,,,
1160,8,admire,admirar,,admirar,,,admitir,aspirar,aserrar,,,,,,,1,,,,3,,,,,,,,,,,,
1161,1,admirer,admirador, -dora,,admirador,,,adaptador,aplicador,apostador,,,,,,,,,,,3,,,,,,,,,,,
1162,6,admiring,admirativo, de admiración,,admirativo,,,ahorrativo,afirmativo,admirable,,,,,,,,,,,3,,,,,,,,,,,
1163,10,admiringly,con admiración,,con admiración,,,conforme,comoquiera,cantidad,,,,,,,,,,,3,,,,,,,,,,,,
1165,6,admissible,admisible, aceptable,,admisible,,,admirable,accesible,adaptable,,,,,,,1,,,,3,,,,,,,,,,,
1166,1,admission,entrada, admisión; reconocimiento, admisión,,entrada,,,entramado,entraña,entoldado,,,,,,,1,,,,3,,,,,,,,,,
1167,8,admit,admitir, dejar entrar; reconocer, admitir,,admitir,,,admirar,adoptar,adaptar,,,,,,,1,,,,3,,,,,,,,,,
1168,1,admittance,admisión, entrada, acceso,,admisión,,,adhesión,agresión,ambición,,,,,,,1,,,,3,,,,,,,,,,
1169,10,admittedly,la verdad es que, lo cierto es que,,la verdad es que,,,sabiendas,largamente,libremente,,,,,,,1,,,,3,,,,,,,,,,,
1172,1,admixture,mezcla,,mezcla,,,mezclilla,mezcolanza,medalla,,,,,,,/a/admixt01.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,,
1173,8,admonish,amonestar, reprender,,amonestar,,,amontonar,ambientar,amortizar,,,,,,,1,,,,3,,,,,,,,,,,
1175,1,admonition,admonición,,admonición,,,admiración,adaptación,aprobación,,,,,,,1,,,,3,,,,,,,,,,,,
1180,1,ado,ruido, alboroto; dificultad, lío,,ruido,,,ruedo,rueda,ruina,,,,,,,1,,,,3,,,,,,,,,,
1181,1,adobe,adobe,,adobe,,,adobo,adoquín,aderezo,,,,,,,1,,,,3,,,,,,,,,,,,
1184,1,adolescence,adolescencia,,adolescencia,,,adolescente,aquiescencia,ambivalencia,,,,,,,1,,,,3,,,,,,,,,,,,
1185,6,adolescent,adolescente, de adolescencia,,adolescente,,,ambivalente,antecedente,floreciente,,,,,,,1,,,,3,,,,,,,,,,,
1189,8,adopt,adoptar,,adoptar,,,adaptar,acostar,aceptar,,,,,,,1,,,,3,,,,,,,,,,,,
1191,6,adopted,adoptado,,adoptado,,,adaptado,adoptivo,adecuado,,,,,,,,,,,3,,,,,,,,,,,,
1192,6,adoptee,adoptado,,adoptado,,,adaptado,adoptivo,adecuado,,,,,,,1,,,,3,,,,,,,,,,,,
1195,1,adoption,adopción,,adopción,,,acepción,adicción,admisión,,,,,,,1,,,,3,,,,,,,,,,,,
1197,6,adoptive,adoptivo,,adoptivo,,,abortivo,adjetivo,adictivo,,,,,,,1,,,,3,,,,,,,,,,,,
1198,6,adorable,adorable, encantador,,adorable,,,adorador,amigable,amoral,,,,,,,1,,,,3,,,,,,,,,,,
1199,10,adorably,de manera adorable,,de manera adorable,,,de marras,delante de,delante,,,,,,,,,,,3,,,,,,,,,,,,
1201,1,adoration,adoración,,adoración,,,acotación,adulación,anotación,,,,,,,1,,,,3,,,,,,,,,,,,
1202,8,adore,adorar; querer, adorar; encantarle (algo a uno), gustarle mucho (algo a uno),,adorar,,,adobar,añorar,atorar,,,,,,,1,,,,3,,,,,,,,,,
1203,1,adorer,adorador, -ra, devoto, -ta, creyente,,adorador,,,adulador,aparador,apagador,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,
1206,8,adorn,adornar, ornar, engalanar,,adornar,,,abordar,acordar,adoptar,,,,,,,1,,,,3,,,,,,,,,,
1208,1,adornment,adorno, decoración,,adorno,,,adoración,adorador,aduanero,,,,,,,1,,,,3,,,,,,,,,,,
1213,6,adrenal,suprarrenal,,suprarrenal,,,santurrón,supremo,sobrante,,,,,,,1,,,,3,,,,,,,,,,,,
1217,1,Adrenalin,adrenalina,,adrenalina,,,anfetamina,anormalidad,alienación,,,,,,,1,,,,3,,,,,,,,,,,,
1218,1,adrenaline,adrenalina,,adrenalina,,,anfetamina,anormalidad,alienación,,,,,,,1,,,,3,,,,,,,,,,,,
1230,6,adrift,a la deriva,,a la deriva,,,acogedor,acreedor,adorador,,,,,,,1,,,,3,,,,,,,,,,,,
1232,6,adroit,diestro, hábil,,diestro,,,maestro,nuestro,vuestro,,,,,,,1,,,,3,,,,,,,,,,,
1233,10,adroitly,astutamente, de forma diestra, hábilmente, mañosamente,,astutamente,,,antessde,asíícomo,aagatas,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,
1234,1,adroitness,destreza, habilidad,,destreza,,,destrozo,destructor,desterrado,,,,,,,,,,,3,,,,,,,,,,,
1236,1,ADSL,línea de subscripción asimétrica digital,,línea de subscripción asimétrica digital,,,línea,líder,lanza,,,,,,,,,,,3,,,,,,,,,,,,
1244,1,adulation,adulación,,adulación,,,anulación,apelación,acusación,,,,,,,/a/adulat02.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,,,,
1246,6,adult,adulto,,adulto,,,adusto,adepto,adicto,,,,,,,1,,,,3,,,,,,,,,,,,
1253,1,adulterant,adulterante,,adulterante,,,adulteración,adulterio,adultero,,,,,,,1,,,,3,,,,,,,,,,,,
1254,8,adulterate,adulterar,,adulterar,,,adelantar,aventurar,adelgazar,,,,,,,1,,,,3,,,,,,,,,,,,
1260,6,adulterous,adultero,,adultero,,,adúltero,aduanero,abultado,,,,,,,1,,,,3,,,,,,,,,,,,
1261,1,adultery,adulterio,,adulterio,,,adultero,adúltero,adultez,,,,,,,1,,,,3,,,,,,,,,,,,
1262,1,adulthood,adultez, edad adulta,,adultez,,,adulterio,adultero,adúltero,,,,,,,,,,,3,,,,,,,,,,,
1267,1,advance,avance; adelanto, mejora, progreso; aumento, alza; anticipo, préstamo,,avance,,,arancel,arandela,aparcero,,,,,,,1,,,,3,,,,,,,,
1275,6,advanced,avanzado, desarrollado; adelantado, precoz; superior,,avanzado,,,adaptado,agarrado,alentador,,,,,,,,,,,3,,,,,,,,,,
1278,1,advancement,fomento, adelantamiento, progreso; ascenso,,fomento,,,comentario,comentador,comentarista,,,,,,,1,,,,3,,,,,,,,,,
1280,1,advantage,ventaja, superioridad; provecho, partido,,ventaja,,basic nouns,habilidad,desperfecto,tranquilidad,,,,,,,1,                              ,,13:14.7,3,,,,,,,,,,
1283,6,advantageous,ventajoso, provechoso,,ventajoso,,,vertiginoso,versado en,vino rosado,,,,,,,1,,,,3,,,,,,,,,,,
1287,1,advent,Adviento; advenimiento, venida,,venida,,abstract nouns,alimento,llegada,parada,,,,,,,1,notetype=general usage,,49:38.6,3,,,,,,,,,,,
1293,1,adventure,aventura,,aventura,,,aventurero,apertura,abertura,,,,,,,1,,,,3,,,,,,,,,,,,
1295,1,adventurer,aventurero, -ra,,aventurero,,,aventura,asentaderas,aserradero,,,,,,,1,,,,3,,,,,,,,,,,
1299,6,adventurous,intrépido, aventurero; arriesgado, aventurado,,intrépido,,,incrédulo,inhóspito,inquisidor,,,,,,,1,,,,3,,,,,,,,,,
1300,1,adverb,adverbio,,adverbio,,,adefesio,adhesivo,adjetivo,,,,,,,1,,,,3,,,,,,,,,,,,
1304,6,adversarial,antagonista, opositiva; adversaria,,adversaria,,,adversario,adventicio,alternativo,,,,,,,1,,,,3,,,,,,,,,,,
1306,1,adversary,adversario, -ria,,adversario,,,adversidad,adherencia,advenedizo,,,,,,,1,,,,3,,,,,,,,,,,
1309,6,adverse,opuesto, contrario; adverso, desfavorable,,opuesto,,,apuesto,opresivo,opresor,,,,,,,1,,,,3,,,,,,,,,,
1313,1,adversity,adversidad,,adversidad,,noun,diversidad,adversario,adverbio,,,,,,,1,                              ,,47:21.1,3,,,,,,,,,,,,
1314,1,advert,anuncio,,anuncio,,,asunción,anuario,anticipo,,,,,,,1,,,,3,,,,,,,,,,,,
1319,8,advertise,anunciar, hacerle publicidad a; hacer publicidad, hacer propaganda,,anunciar,,,agenciar,enunciar,agenciarse,,,,,,,1,,,,3,,,,,,,,,,
1320,1,advertisement,anuncio,,anuncio,,business,soborno,filial,efectivo,,,,,,,1,                              ,,48:49.4,3,,,,,,,,,,,,
1321,1,advertiser,anunciante,,anunciante,,,anunciador,asunción,atención,,,,,,,,,,,3,,,,,,,,,,,,
1322,1,advertising,publicidad, propaganda,,publicidad,,,duplicidad,publicista,proximidad,,,,,,,,,,,3,,,,,,,,,,,
1323,1,advice,consejo, recomendación,,consejo,,,concejo,confesor,conserje,,,,,,,1,,,,3,,,,,,,,,,,
1324,1,advisability,conveniencia,,conveniencia,,,convergencia,contundencia,contingencia,,,,,,,,,,,3,,,,,,,,,,,,
1325,6,advisable,aconsejable, recomendable, conveniente,,aconsejable,,,aborrecible,acongojado,inobjetable,,,,,,,1,,,,3,,,,,,,,,,
1326,8,advise,dar consejo; aconsejar, asesorar; recomendar; informar, notificar,,aconsejar,,,adivinar,responder,preguntar,,,,,,,1,,,32:12.8,3,,,,,,,,,,
1330,1,adviser,consejero, -ra; asesor, -sora,,consejero,,,consejo,candelero,confitero,,,,,,,,,,,3,,,,,,,,,,
1331,1,advisor,consejero,,consejero,,,carpintero,carnicero,granjero,,,,,,,,,,32:19.8,3,,,,,,,,,,,,
1332,6,advisory,consultivo,,consultivo,,,conjuntivo,convulsivo,consentido,,,,,,,1,,,,3,,,,,,,,,,,,
1335,1,advocacy,promoción, apoyo,,promoción,,,procesión,profesión,privación,,,,,,,1,,,,3,,,,,,,,,,,
1336,1,advocate,defensor, -sora; partidario, -ria,,defensor,,,defensa,defensiva,desertor,,,,,,,1,,,,3,,,,,,,,,,
1362,1,aeon,eón, siglo, eternidad,,eón,,,esnob,eunuco,evento,,,,,,,1,,,,3,,,,,,,,,,
1365,8,aerate,gasear (un líquido), oxigenar (la sangre),,gasear,,,gastar,gatear,gastarse,,,,,,,1,,,,3,,,,,,,,,,,
1367,1,aerator,oxigenador; aireador,,oxigenador,,,termómetro,escápula,problema,,,,,,,,,,02:29.4,0,,,,,,,,,,,,
1371,6,aerial,aéreo,,aéreo,,,agresivo,agrio,acre,,,,,,,1,,,,3,,,,,,,,,,,,
1376,1,aerie,aguilera,,aguilera,,,aguilón,alfiler,aguijón,,,,,,,1,,,,3,,,,,,,,,,,,
1384,6,aerobic,aerobio, aeróbico,,aerobio,,,aeróbico,anfibio,apropiado,,,,,,,1,,,,3,,,,,,,,,,,
1385,1,aerobic respiration,respiración aeróbica,,respiración aeróbica,,,declaración jurada,fabricación en serie,negociación colectiva,,,,,,,,,,,3,,,,,,,,,,,,
1386,1,aerobics,aeróbic,,aeróbic,,,aprobación,acrobacia,acróbata,,,,,,,1,,,,3,,,,,,,,,,,,
1391,6,aerodynamic,aerodinámico,,aerodinámico,,,aeroespacial,monosilábico,pornográfico,,,,,,,,,,,3,,,,,,,,,,,,
1392,1,aerodynamics,aerodinámica,,aerodinámica,,,acreditación,afrodisiaco,agradecimiento,,,,,,,1,,,,3,,,,,,,,,,,,
1405,1,aeronaut,aeronauta,,aeronauta,,,aeronave,aerolínea,aeróstata,,,,,,,1,,,,3,,,,,,,,,,,,
1407,6,aeronautical,aeronáutico,,aeronáutico,,,autocrático,terapéutico,parentético,,,,,,,,,,,3,,,,,,,,,,,,
1408,1,aeronautics,aeronáutica,,aeronáutica,,,terapéutica,afrontamiento,afrodisiaco,,,,,,,1,,,,3,,,,,,,,,,,,
1411,0,aerophagy,aerofagia,,aerofagia,,,acrobacia,aeronave,aerolínea,,,,,,,,,,,3,,,,,,,,,,,,
1415,1,aerosol,aerosol,,aerosol,,,aeromozo,aeronave,aeróstata,,,,,,,1,,,,3,,,,,,,,,,,,
1416,6,aerospace,aeroespacial,,aeroespacial,,,arriesgado,autodidacta,autoritario,,,,,,,1,,,,3,,,,,,,,,,,,
1428,6,aesthetic,estético,,estético,,,estático,escénico,extático,,,,,,,1,,,,3,,,,,,,,,,,,
1429,1,aesthetic surgery,cirugía estética,,cirugía estética,,,carro alegórico,circunscripción,carnet de conducir,,,,,,,,,,,3,,,,,,,,,,,,
1431,10,aesthetically,estéticamente,,estéticamente,,,efectivamente,estrechamente,estrictamente,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,,
1436,1,aesthetics,estética,,estética,,,estática,estatura,esférico,,,,,,,,,,,3,,,,,,,,,,,,
1437,6,aestival,estival,,estival,,,espinal,estatal,estimable,,,,,,,1,,,,3,,,,,,,,,,,,
1441,1,aetiology,etiología,,etiología,,,etnología,etnólogo,filología,,,,,,,,,,,3,,,,,,,,,,,,
1446,0,AFAIK,(argot de internet) hasta donde yo se (As Far As I Know),,hasta donde yo se,,,plasta,plasma,planta,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,,
1447,10,afar,lejos, a lo lejos,,lejos,,,menos,lento,mejor,,,,,,,1,,,,3,,,,,,,,,,,
1450,1,AFC,Conferencia de Fútbol Americano (American Football Conference),,Conferencia de Fútbol Americano,,,conde,canje,corte,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,,
1454,6,affable,afable,,afable,,,amable,arable,aparte,,,,,,,1,,,,3,,,,,,,,,,,,
1455,10,affably,afablemente,,afablemente,,,abajoode,aparteede,aparte,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,,
1456,1,affair,asunto, cuestión, caso; ocasión, acontecimiento; amorío, aventura,,asunto,,,asueto,aserto,amento,,,,,,,1,,,,3,,,,,,,,
1458,1,affect,emoción, influencia,,emoción,,,edición,emisión,embrión,,,,,,,1,,,,3,,,,,,,,,,,
1460,1,affectation,afectación,,afectación,,,aceptación,adecuación,afiliación,,,,,,,1,,,,3,,,,,,,,,,,,
1461,6,affected,afectado, fingido; conmovido,,afectado,,,acertado,adecuado,afectivo,,,,,,,1,,,,3,,,,,,,,,,,
1463,6,affecting,conmovedor,,conmovedor,,,cautivador,competidor,condenado,,,,,,,1,,,,3,,,,,,,,,,,,
1465,1,affection,afecto, cariño,,afecto,,,afectación,afección,aficionado,,,,,,,1,,,,3,,,,,,,,,,,
1466,6,affectionate,afectuoso, cariñoso,,cariñoso,,advanced adjectives,despistado,afortunado,aventurado,,,,,,,1,                              ,,55:42.7,3,,,,,,,,,,,
1467,10,affectionately,afectuosamente, afectivamente, cariñosamente,,afectuosamente,,,impetuosamente,religiosamente,minuciosamente,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,
1468,6,affective,afectivo,,afectivo,,,efectivo,afectado,adictivo,,,,,,,1,,,,3,,,,,,,,,,,,
1473,6,afferent,aferente,,aferente,,,aparente,ardiente,presente,,,,,,,1,,,,3,,,,,,,,,,,,
1478,1,affidavit,declaración jurada, affidávit,,declaración jurada,,law,juicio,procedimiento,condena,,,,,,,1,                              ,,12:02.9,3,,,,,,,,,,,
1479,1,affiliate,afiliado, -da (persona), filial (organización),,afiliado,,,afiliación,asociado,exiliado,,,,,,,1,,,,3,,,,,,,,,,
1481,1,affiliation,afiliación, filiación,,afiliación,,,afirmación,ampliación,asociación,,,,,,,,,,,3,,,,,,,,,,,
1486,1,affinity,afinidad,,afinidad,,abstract nouns,agilidad,amenidad,afinador,,,,,,,1,                              ,,11:05.5,3,,,,,,,,,,,,
1487,8,affirm,afirmar, aseverar, declarar,,afirmar,,,aferrar,alarmar,aliviar,,,,,,,1,,,,3,,,,,,,,,,
1490,1,affirmation,afirmación, aserto, declaración,,afirmación,,,afiliación,afectación,aclamación,,,,,,,1,,,,3,,,,,,,,,,
1491,6,affirmative,afirmativo,,afirmativo,,,ahorrativo,admirativo,aritmético,,,,,,,1,,,,3,,,,,,,,,,,,
1495,8,affix,fijar, poner, pegar,,fijar,,,fijarse,fajarse,fajar,,,,,,,1,,,,3,,,,,,,,,,
1497,8,afflict,afligir, aquejar,,afligir,,,afligirse,aflojarse,abrigarse,,,,,,,1,,,,3,,,,,,,,,,,
1498,1,affliction,aflicción, tribulación; enfermedad, padecimiento,,enfermedad,,abstract nouns,atracción,destierro,perforación,,,,,,,1,                              ,,26:56.8,3,,,,,,,,,,
1500,1,affluence,afluencia, abundancia, prosperidad,,afluencia,,abstract nouns,audiencia,afluente,avenencia,,,,,,,1,                              ,,10:58.2,3,,,,,,,,,,
1501,6,affluent,próspero, adinerado,,próspero,,,presunto,pagadero,papelero,,,,,,,/GetSoundByMelingoID/1501,,,06:25.1,3,,,,,,,,,,,
1504,8,afford,tener los recursos para, permitirse el lujo de; ofrecer, proporcionar, dar,,tener los recursos para,,,tener,tenerse,tejer,,,,,,,1,,,,3,,,,,,,,,
1505,6,affordable,costeable, accesible,,costeable,,,confiable,complaciente,choteado,,,,,,,,,,,3,,,,,,,,,,,
1508,1,affray,reyerta, disputa, pelea, refriega,,reyerta,,,reserva,reventa,reversa,,,,,,,/a/affray01.mp3               ,,,21/09/2016 0:00,3,,,,,,,,,
1513,1,affront,afrenta, insulto, ofensa,,afrenta,,,arrendajo,arresto,aprendiz,,,,,,,1,,,,3,,,,,,,,,,
1518,1,Afghan,afgano, -na,,afgano,,,a mano,abrazo,adorno,,,,,,,1,,,,3,,,,,,,,,,,
1521,2,Afghanistan,Afganistán,,Afganistán,,,administrador,alpinista,organista,,,,,,,1,,,,3,,,,,,,,,,,,
1528,6,afire,ardiendo, en llamas,,ardiendo,,,aldeano,anciano,andino,,,,,,,1,,,,3,,,,,,,,,,,
1531,6,aflame,llameante, en llamas,,llameante,,,llamado,llano,plateado,,,,,,,1,,,,3,,,,,,,,,,,
1535,6,afloat,a flote,,a flote,,,ausente,agreste,análogo,,,,,,,1,,,,3,,,,,,,,,,,,
1537,6,aflutter,inquieto, intranquilo, desasosegado,,inquieto,,,distraído,enfadado,locuaz,,,,,,,,,,24:45.8,2,,,,,,,,,,
1538,6,afoot,a pie, andando; en marcha,,a pie,,,alpino,agorero,anciano,,,,,,,1,,,,3,,,,,,,,,,,
1542,6,aforementioned,antedicho, susodicho,,antedicho,,advanced adjectives,acondicionado,antidemocrático,antideportivo,,,,,,,1,                              ,,31:29.1,3,,,,,,,,,,,
1543,6,aforesaid,antes mencionado, antedicho,,antes mencionado,,,antecedente,antisemita,antiséptico,,,,,,,1,,,,3,,,,,,,,,,,
1548,6,afraid,tener miedo; lamentar,,tener miedo,,,temeroso,tenso,teatral,,,,,,,1,,,,3,,,,,,,,,,,,
1549,8,afraid of one’s own shadow,temeroso hasta de su propia sombra,,temeroso hasta de su propia sombra,,,jugarse el todo por el to,tener por,temer,,,,,,,,,,,3,,,,,,,,,,,,
1553,10,afresh,de nuevo,otra vez,,de nuevo,,,después,despacio,dizque,,,,,,,1,,,,3,,,,,,,,,,,
1554,1,Africa,África,,África,,,águila,lírica,maraca,,,,,,,1,,,,3,,,,,,,,,,,,
1555,6,African,africano,,africano,,,abrigado,afrutado,aplicado,,,,,,,1,,,,3,,,,,,,,,,,,
1557,6,African American,afroamericano,,afroamericano,,,insignificante,aerotransportado,antiinflamatorio,,,,,,,,,,,3,,,,,,,,,,,,
1583,1,Afro#Caribbean,afrocaribeño,,afrocaribeño,,,afloramiento,arrobamiento,apresamiento,,,,,,,,,,,3,,,,,,,,,,,,
1584,6,Afro#Cuban,afrocubano,,afrocubano,,,afortunado,apresurado,aproximado,,,,,,,,,,,3,,,,,,,,,,,,
1585,6,Afro-American,afroamericano, -na,,afroamericano,,,antiamericano,anticlerical,aeronáutico,,,,,,,1,,,,3,,,,,,,,,,,
1590,1,Afro-Caribbean,afrocaribeño,,afrocaribeño,,,afloramiento,arrobamiento,aparcamiento,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,,
1591,6,Afro-Cuban,afrocubano,,afrocubano,,,afortunado,apresurado,aproximado,,,,,,,,,,21/09/2016 0:00,3,,,,,,,,,,,,
1593,10,aft,a popa,,a popa,,,algo,alto,abajo,,,,,,,1,,,,3,,,,,,,,,,,,
1595,6,after,posterior, siguiente,,posterior,,,costero,pastel,porteño,,,,,,,1,,,,3,,,,,,,,,,,
1599,0,after all,después de todo,,después de todo,,,descubridor,despensa,despertador,,,,,,,,,,,3,,,,,,,,,,,,
1612,1,aftereffect,efecto secundario,,efecto secundario,,,efectividad,electorado,electrónica,,,,,,,1,,,,3,,,,,,,,,,,,
1613,1,afterglow,resplandor crepuscular,,resplandor crepuscular,,,resplandor,respirador,resultado,,,,,,,1,,,,3,,,,,,,,,,,,
1615,1,afterlife,vida venidera, vida después de la muerte,,vida venidera,,,vidente,videocinta,videocasete,,,,,,,1,,,,3,,,,,,,,,,,
1617,1,aftermath,consecuencias, resultados,,consecuencias,,,consecución,conserje,conservante,,,,,,,1,,,,3,,,,,,,,,,,
1619,1,afternoon,tarde,,tarde,,nouns,mañana,noche,medianoche,,,,,,,1,                              ,,18:19.9,3,,,,,,,,,,,,
1626,1,aftertaste,resabio, regusto,,resabio,,,relación,rebatiña,recibidor,,,,,,,1,,,,3,,,,,,,,,,,
1628,1,afterthought,ocurrencia tardía, idea tardía,,ocurrencia tardía,,,ocurrencia,obediencia,referencia,,,,,,,1,,,,3,,,,,,,,,,,
1629,10,afterward,después, luego,,después,,,después de,despacio,destiempo,,,,,,,1,,,,3,,,,,,,,,,,
1630,10,afterwards,después,,después,,,después de,despacio,destiempo,,,,,,,,,,,3,,,,,,,,,,,,
1634,0,Ag,GA, Grupo Andino,,GA,,,gafa,gala,gana,,,,,,,1,,,,3,,,,,,,,,,,
1638,10,again,de nuevo,otra vez; además,,de nuevo,,,de repente,a lo mejor,ahora,,,,,,,1,,,24:30.7,3,,,,,,,,,,,
1639,0,again and again,una y otra vez,,una y otra vez,,,universitario,dar al traste con,administración,,,,,,,,,,,3,,,,,,,,,,,,
1640,11,against,contra; en contra de,,contra,,preposition,por,entre,sobre,,,,,,,/GetSoundByMelingoID/1640,,,41:33.7,3,,,,,,,,,,,,
1644,0,against the grain,a contracorriente,,a contracorriente,,,a continuación de,ascendencia sobre,toma de corriente,,,,,,,1,,,,3,,,,,,,,,,,,
1658,6,agape,boquiabierto,,boquiabierto,,,bestia,bestial,bianual,,,,,,,1,,,,3,,,,,,,,,,,,
1660,1,agar,agar,,agar,,,agarre,agalla,agave,,,,,,,1,,,,3,,,,,,,,,,,,
1663,1,agate,ágata,,ágata,,,tratado,águila,ábaco,,,,,,,1,,,,3,,,,,,,,,,,,
1667,1,age,edad; era, siglo, época,,edad,,,altura,peso,juventud,,,,,,,1,,,40:47.1,3,,,,,,,,,,
1670,0,age group,grupo etario,,grupo etario,,,geopolítica,grapadora,gravamen,,,,,,,,,,,3,,,,,,,,,,,,
1677,6,aged,anciano, viejo, vetusto;,,anciano,,,ancho,andino,animal,,,,,,,1,,,,3,,,,,,,,,,
1679,1,ageing,envejecimiento,,envejecimiento,,,encaje,enrejado,enseres,,,,,,,,,,,3,,,,,,,,,,,,
1681,6,ageless,eternamente joven; eterno, perenne,,eternamente joven,,,eterno,ecuánime,elegante,,,,,,,1,,,,3,,,,,,,,,,,
1683,1,agency,agencia, oficina,,agencia,,,atención,astucia,asunción,,,,,,,1,,,,3,,,,,,,,,,,
1685,1,agenda,agenda, orden del día,,agenda,,,agencia,agente,atentado,,,,,,,1,,,,3,,,,,,,,,,,
1690,1,agent,agente, medio, instrumento; agente, representante,,agente,,,aceite,acento,agencia,,,,,,,1,,,,3,,,,,,,,,
1699,1,aggiornamento,puesta al día,,puesta al día,,,puesta a punto,prestatario,prestamista,,,,,,,1,,,,3,,,,,,,,,,,,
1700,6,agglomerate,aglomerado,,aglomerado,,,abigarrado,agigantado,agradecido,,,,,,,1,,,,3,,,,,,,,,,,,
